date,adjusted_price,unadjusted_price
2010-04-21,2860,10000
2010-04-22,2860,10000
2010-04-26,2860,10000
2010-04-27,2860,10000
2010-04-28,2860,10000
2010-04-29,2610,9100
2010-05-04,2860,10000
2010-05-05,2780,9700
2010-05-06,2810,9800
2010-05-07,2860,10000
2010-05-10,3150,11000
2010-05-11,3440,12000
2010-05-12,3460,12100
2010-05-13,3440,12000
2010-05-14,3440,12000
2010-05-17,3150,11000
2010-05-18,3150,11000
2010-05-19,2830,9900
2010-05-20,2830,9900
2010-05-21,2580,9000
2010-05-24,2580,9000
2010-05-25,2750,9600
2010-05-26,2750,9600
2010-05-27,2750,9600
2010-05-28,2580,9000
2010-05-31,2430,8500
2010-06-01,2490,8700
2010-06-02,2550,8900
2010-06-03,2490,8700
2010-06-04,2460,8600
2010-06-07,2350,8200
2010-06-08,2150,7500
2010-06-09,2430,8500
2010-06-10,2580,9000
2010-06-11,2830,9900
2010-06-14,2580,9000
2010-06-15,2720,9500
2010-06-16,2980,10400
2010-06-17,3260,11400
2010-06-18,3240,11300
2010-06-21,2920,10200
2010-06-22,2920,10200
2010-06-23,2690,9400
2010-06-24,2660,9300
2010-06-25,2580,9000
2010-06-28,2580,9000
2010-06-29,2520,8800
2010-06-30,2410,8400
2010-07-01,2490,8700
2010-07-02,2780,9700
2010-07-05,3010,10500
2010-07-06,3290,11500
2010-07-07,3380,11800
2010-07-08,3150,11000
2010-07-09,3010,10500
2010-07-12,3010,10500
2010-07-13,3090,10800
2010-07-14,3010,10500
2010-07-15,3290,11500
2010-07-16,3010,10500
2010-07-19,3120,10900
2010-07-20,3120,10900
2010-07-21,2980,10400
2010-07-22,3010,10500
2010-07-23,2980,10400
2010-07-26,2890,10100
2010-07-27,2810,9800
2010-07-28,2890,10100
2010-07-29,2830,9900
2010-07-30,2920,10200
2010-08-02,2830,9900
2010-08-03,2690,9400
2010-08-04,2720,9500
2010-08-05,2720,9500
2010-08-06,2660,9300
2010-08-09,2720,9500
2010-08-10,2610,9100
2010-08-11,2580,9000
2010-08-12,2490,8700
2010-08-13,2580,9000
2010-08-16,2580,9000
2010-08-17,2580,9000
2010-08-18,2520,8800
2010-08-19,2520,8800
2010-08-20,2520,8800
2010-08-23,2520,8800
2010-08-24,2320,8100
2010-08-25,2230,7800
2010-08-26,2290,8000
2010-08-27,2230,7800
2010-08-30,2380,8300
2010-08-31,2430,8500
2010-09-01,2430,8500
2010-09-06,2410,8400
2010-09-07,2320,8100
2010-09-08,2290,8000
2010-09-09,2290,8000
2010-09-10,2180,7600
2010-09-13,2180,7600
2010-09-14,2260,7900
2010-09-15,2200,7700
2010-09-16,2180,7600
2010-09-17,2260,7900
2010-09-20,2200,7700
2010-09-21,2230,7800
2010-09-22,2150,7500
2010-09-23,2230,7800
2010-09-24,2150,7500
2010-09-27,2180,7600
2010-09-28,2180,7600
2010-09-29,2180,7600
2010-09-30,2150,7500
2010-10-01,2090,7300
2010-10-04,2030,7100
2010-10-05,2090,7300
2010-10-06,2150,7500
2010-10-07,2200,7700
2010-10-08,2150,7500
2010-10-11,2150,7500
2010-10-12,2150,7500
2010-10-13,2200,7700
2010-10-14,2180,7600
2010-10-15,2150,7500
2010-10-18,2150,7500
2010-10-19,2120,7400
2010-10-20,2030,7100
2010-10-21,2060,7200
2010-10-22,2090,7300
2010-10-25,2120,7400
2010-10-26,2000,7000
2010-10-27,2120,7400
2010-10-28,2060,7200
2010-10-29,2060,7200
2010-11-01,2150,7500
2010-11-02,2120,7400
2010-11-03,2060,7200
2010-11-04,2060,7200
2010-11-05,2060,7200
2010-11-08,2000,7000
2010-11-09,2000,7000
2010-11-10,2030,7100
2010-11-11,2060,7200
2010-11-12,2000,7000
2010-11-15,2000,7000
2010-11-16,1950,6800
2010-11-17,1860,6500
2010-11-18,1950,6800
2010-11-19,1950,6800
2010-11-22,1890,6600
2010-11-23,1890,6600
2010-11-24,1860,6500
2010-11-25,2000,7000
2010-11-26,1830,6400
2010-11-30,1800,6300
2010-12-01,1780,6200
2010-12-02,2000,7000
2010-12-03,2090,7300
2010-12-06,2060,7200
2010-12-07,1920,6700
2010-12-08,1800,6300
2010-12-09,1800,6300
2010-12-10,1890,6600
2010-12-13,1860,6500
2010-12-14,1920,6700
2010-12-15,1860,6500
2010-12-16,1780,6200
2010-12-17,1800,6300
2010-12-20,1830,6400
2010-12-21,1800,6300
2010-12-22,1830,6400
2010-12-23,1800,6300
2010-12-24,1780,6200
2010-12-27,1800,6300
2010-12-28,1860,6500
2010-12-29,1800,6300
2010-12-30,1800,6300
2010-12-31,1830,6400
2011-01-04,1860,6500
2011-01-05,1860,6500
2011-01-06,1920,6700
2011-01-07,1860,6500
2011-01-10,1800,6300
2011-01-11,1800,6300
2011-01-12,1830,6400
2011-01-13,1920,6700
2011-01-14,1830,6400
2011-01-17,1890,6600
2011-01-18,1830,6400
2011-01-20,1830,6400
2011-01-21,1830,6400
2011-01-24,1830,6400
2011-01-25,1830,6400
2011-01-26,1830,6400
2011-01-27,1860,6500
2011-01-28,1920,6700
2011-02-08,1980,6900
2011-02-09,1980,6900
2011-02-10,1860,6500
